key,reason,language,language_name,english,dutch,current_translation,previous_english,previous_dutch,comment,source_file
premium.unlockWithCards,en_nl_changed,ko,Korean,Unlock with nuts,Vrijspelen met noten,버블로 잠금 해제,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,lo,Lao,Unlock with nuts,Vrijspelen met noten,ປົດລັອກດ້ວຍຟອງ,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,lt,Lithuanian,Unlock with nuts,Vrijspelen met noten,Atrakinti už burbulus,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,lv,Latvian,Unlock with nuts,Vrijspelen met noten,Atbloķēt ar burbuļiem,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,mk,Macedonian,Unlock with nuts,Vrijspelen met noten,Отклучи со меурчиња,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,ml,Malayalam,Unlock with nuts,Vrijspelen met noten,ബബിൾ ഉപയോഗിച്ച് തുറക്കൂ,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,mn,Mongolian,Unlock with nuts,Vrijspelen met noten,Бөмбөлгөөр нээх,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,mr,Marathi,Unlock with nuts,Vrijspelen met noten,बुडबुड्यांनी मिळवा,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,ms,Malay,Unlock with nuts,Vrijspelen met noten,Buka dengan gelembung,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,my,Burmese,Unlock with nuts,Vrijspelen met noten,ပူဖောင်းနဲ့ ဖွင့်မယ်,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,nb,Norwegian,Unlock with nuts,Vrijspelen met noten,Lås opp med bobler,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,ne,Nepali,Unlock with nuts,Vrijspelen met noten,बबलले खोल,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,or,Odia,Unlock with nuts,Vrijspelen met noten,ବବଲ୍‌ରେ ଅନଲକ୍ କର,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,pa,Punjabi,Unlock with nuts,Vrijspelen met noten,ਬੁਲਬੁਲਿਆਂ ਨਾਲ ਅਨਲੌਕ ਕਰੋ,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,pl,Polish,Unlock with nuts,Vrijspelen met noten,Odblokuj za bąbelki,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,pt,Portuguese,Unlock with nuts,Vrijspelen met noten,Desbloquear com bolhas,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,ro,Romanian,Unlock with nuts,Vrijspelen met noten,Deblochează cu bule,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,ru,Russian,Unlock with nuts,Vrijspelen met noten,Открыть за пузыри,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,si,Sinhala,Unlock with nuts,Vrijspelen met noten,බුබුළුවලින් විවෘත කරන්න,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,sk,Slovak,Unlock with nuts,Vrijspelen met noten,Odomknúť za bubliny,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,sl,Slovenian,Unlock with nuts,Vrijspelen met noten,Odkleni z mehurčki,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,sq,Albanian,Unlock with nuts,Vrijspelen met noten,Zhblloko me flluska,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,sr,Serbian,Unlock with nuts,Vrijspelen met noten,Otključaj mehurićima,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,sv,Swedish,Unlock with nuts,Vrijspelen met noten,Lås upp med bubblor,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,sw,Swahili,Unlock with nuts,Vrijspelen met noten,Fungua kwa viputo,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,ta,Tamil,Unlock with nuts,Vrijspelen met noten,குமிழிகளால் திற,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,te,Telugu,Unlock with nuts,Vrijspelen met noten,బబుల్స్‌తో అన్‌లాక్,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,th,Thai,Unlock with nuts,Vrijspelen met noten,ปลดล็อกด้วยฟองสบู่,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,tr,Turkish,Unlock with nuts,Vrijspelen met noten,Baloncuklarla aç,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,ug,Uyghur,Unlock with nuts,Vrijspelen met noten,كۆپۈك بىلەن ئاچ,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,uk,Ukrainian,Unlock with nuts,Vrijspelen met noten,Відкрити за бульбашки,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,ur,Urdu,Unlock with nuts,Vrijspelen met noten,ببلز سے کھولیں,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,uz,Uzbek,Unlock with nuts,Vrijspelen met noten,Pufakchalar bilan och,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,vi,Vietnamese,Unlock with nuts,Vrijspelen met noten,Mở bằng bong bóng,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,zh,Chinese,Unlock with nuts,Vrijspelen met noten,用泡泡解锁,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
premium.unlockWithCards,en_nl_changed,zu,Zulu,Unlock with nuts,Vrijspelen met noten,Vula ngamabhamuza,Unlock with bubbles,Vrijspelen met bubbels,Alternative call to action: open a character with collected nuts instead of money.,Localizable.xcstrings
tutorial.claw.step.1,new_key,af,Afrikaans,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,am,Amharic,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,ar,Arabic,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,as,Assamese,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,az,Azerbaijani,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,be,Belarusian,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,bg,Bulgarian,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,bn,Bengali,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,bo,Tibetan,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,bs,Bosnian,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,ca,Catalan,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,cs,Czech,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,cy,Welsh,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,da,Danish,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,de,German,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,el,Greek,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,es,Spanish,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,et,Estonian,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,eu,Basque,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,fa,Persian,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,fi,Finnish,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,fo,Faroese,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,fr,French,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,ga,Irish,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,gl,Galician,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,gu,Gujarati,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,he,Hebrew,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,hi,Hindi,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,hr,Croatian,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,hu,Hungarian,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,hy,Armenian,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,id,Indonesian,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,is,Icelandic,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,it,Italian,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,ja,Japanese,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,ka,Georgian,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,kk,Kazakh,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,km,Khmer,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,kn,Kannada,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,ko,Korean,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,lo,Lao,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,lt,Lithuanian,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,lv,Latvian,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,mk,Macedonian,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,ml,Malayalam,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,mn,Mongolian,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,mr,Marathi,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,ms,Malay,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,my,Burmese,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,nb,Norwegian,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,ne,Nepali,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,or,Odia,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,pa,Punjabi,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,pl,Polish,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,pt,Portuguese,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,ro,Romanian,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,ru,Russian,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,si,Sinhala,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,sk,Slovak,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,sl,Slovenian,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,sq,Albanian,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,sr,Serbian,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,sv,Swedish,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,sw,Swahili,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,ta,Tamil,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,te,Telugu,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,th,Thai,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,tr,Turkish,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,ug,Uyghur,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,uk,Ukrainian,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,ur,Urdu,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,uz,Uzbek,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,vi,Vietnamese,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,zh,Chinese,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.1,new_key,zu,Zulu,Push the joystick left or right to move the elephant.,Duw de pook naar links of rechts om de olifant te verplaatsen.,,,,Walkthrough: move the hanging elephant with the joystick.,Localizable.xcstrings
tutorial.claw.step.10,new_key,af,Afrikaans,Grab another correct nut to raise your score even further.,Pak nog een goede noot om je score verder omhoog te brengen.,,,,Claw walkthrough step 3: collect another correct nut while the score display is highlighted.,Localizable.xcstrings
tutorial.claw.step.10,new_key,am,Amharic,Grab another correct nut to raise your score even further.,Pak nog een goede noot om je score verder omhoog te brengen.,,,,Claw walkthrough step 3: collect another correct nut while the score display is highlighted.,Localizable.xcstrings
tutorial.claw.step.10,new_key,ar,Arabic,Grab another correct nut to raise your score even further.,Pak nog een goede noot om je score verder omhoog te brengen.,,,,Claw walkthrough step 3: collect another correct nut while the score display is highlighted.,Localizable.xcstrings
tutorial.claw.step.10,new_key,as,Assamese,Grab another correct nut to raise your score even further.,Pak nog een goede noot om je score verder omhoog te brengen.,,,,Claw walkthrough step 3: collect another correct nut while the score display is highlighted.,Localizable.xcstrings
tutorial.claw.step.10,new_key,az,Azerbaijani,Grab another correct nut to raise your score even further.,Pak nog een goede noot om je score verder omhoog te brengen.,,,,Claw walkthrough step 3: collect another correct nut while the score display is highlighted.,Localizable.xcstrings
tutorial.claw.step.10,new_key,be,Belarusian,Grab another correct nut to raise your score even further.,Pak nog een goede noot om je score verder omhoog te brengen.,,,,Claw walkthrough step 3: collect another correct nut while the score display is highlighted.,Localizable.xcstrings
tutorial.claw.step.10,new_key,bg,Bulgarian,Grab another correct nut to raise your score even further.,Pak nog een goede noot om je score verder omhoog te brengen.,,,,Claw walkthrough step 3: collect another correct nut while the score display is highlighted.,Localizable.xcstrings
tutorial.claw.step.10,new_key,bn,Bengali,Grab another correct nut to raise your score even further.,Pak nog een goede noot om je score verder omhoog te brengen.,,,,Claw walkthrough step 3: collect another correct nut while the score display is highlighted.,Localizable.xcstrings
tutorial.claw.step.10,new_key,bo,Tibetan,Grab another correct nut to raise your score even further.,Pak nog een goede noot om je score verder omhoog te brengen.,,,,Claw walkthrough step 3: collect another correct nut while the score display is highlighted.,Localizable.xcstrings
tutorial.claw.step.10,new_key,bs,Bosnian,Grab another correct nut to raise your score even further.,Pak nog een goede noot om je score verder omhoog te brengen.,,,,Claw walkthrough step 3: collect another correct nut while the score display is highlighted.,Localizable.xcstrings
tutorial.claw.step.10,new_key,ca,Catalan,Grab another correct nut to raise your score even further.,Pak nog een goede noot om je score verder omhoog te brengen.,,,,Claw walkthrough step 3: collect another correct nut while the score display is highlighted.,Localizable.xcstrings
tutorial.claw.step.10,new_key,cs,Czech,Grab another correct nut to raise your score even further.,Pak nog een goede noot om je score verder omhoog te brengen.,,,,Claw walkthrough step 3: collect another correct nut while the score display is highlighted.,Localizable.xcstrings
tutorial.claw.step.10,new_key,cy,Welsh,Grab another correct nut to raise your score even further.,Pak nog een goede noot om je score verder omhoog te brengen.,,,,Claw walkthrough step 3: collect another correct nut while the score display is highlighted.,Localizable.xcstrings
tutorial.claw.step.10,new_key,da,Danish,Grab another correct nut to raise your score even further.,Pak nog een goede noot om je score verder omhoog te brengen.,,,,Claw walkthrough step 3: collect another correct nut while the score display is highlighted.,Localizable.xcstrings
tutorial.claw.step.10,new_key,de,German,Grab another correct nut to raise your score even further.,Pak nog een goede noot om je score verder omhoog te brengen.,,,,Claw walkthrough step 3: collect another correct nut while the score display is highlighted.,Localizable.xcstrings
tutorial.claw.step.10,new_key,el,Greek,Grab another correct nut to raise your score even further.,Pak nog een goede noot om je score verder omhoog te brengen.,,,,Claw walkthrough step 3: collect another correct nut while the score display is highlighted.,Localizable.xcstrings
tutorial.claw.step.10,new_key,es,Spanish,Grab another correct nut to raise your score even further.,Pak nog een goede noot om je score verder omhoog te brengen.,,,,Claw walkthrough step 3: collect another correct nut while the score display is highlighted.,Localizable.xcstrings
